<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
US1.AAPL;D;110824;000000;373.3250000;378.9600000;370.6000000;376.1500000;19.985.582
US1.AAPL;D;110825;000000;365.0800000;375.4500000;365.0000000;373.7100000;27.415.531
US1.AAPL;D;110826;000000;371.1700000;383.8000000;370.8008000;383.7200000;21.528.555
US1.AAPL;D;110829;000000;388.1800000;391.5000000;388.0000000;389.8939000;13.701.619
US1.AAPL;D;110830;000000;388.2500000;391.8400000;386.2100000;389.9600000;14.222.890
US1.AAPL;D;110831;000000;390.6600000;392.0800000;381.8600000;384.8100000;17.452.827
US1.AAPL;D;110901;000000;385.9900000;387.3399000;380.7200000;381.1500000;11.506.998
US1.AAPL;D;110902;000000;374.7700000;378.0000000;371.8300000;374.0500000;14.560.759
US1.AAPL;D;110906;000000;367.0800000;380.3300000;366.4800000;379.5000000;16.064.736
US1.AAPL;D;110907;000000;385.5800000;385.6000000;382.0000000;383.9200000;11.271.860
US1.AAPL;D;110908;000000;382.3300000;388.6100000;382.3100000;384.1900000;14.186.742
US1.AAPL;D;110909;000000;384.0200000;386.0000000;375.0200000;377.0600000;19.329.349
US1.AAPL;D;110912;000000;373.0700000;380.8800000;371.9000000;379.9500000;15.944.841
US1.AAPL;D;110913;000000;382.1400000;386.2100000;380.2500000;384.4800000;15.065.051
US1.AAPL;D;110914;000000;387.0200000;392.2100000;385.7600000;389.2800000;18.305.172
US1.AAPL;D;110915;000000;391.4800000;393.6600000;389.9000000;393.0600000;13.592.538
US1.AAPL;D;110916;000000;395.7100000;400.3600000;395.0300000;400.2400000;21.623.938
US1.AAPL;D;110919;000000;396.9800000;413.2300000;395.2045000;411.6400000;28.483.372
US1.AAPL;D;110920;000000;415.3700000;422.8600000;411.1900000;413.4600000;26.490.810
US1.AAPL;D;110921;000000;419.7000000;421.5900000;412.0000000;412.2000000;20.477.259
US1.AAPL;D;110922;000000;401.1900000;409.8200000;396.7000000;401.8200000;32.810.253
US1.AAPL;D;110923;000000;400.2900000;406.7400000;399.8500000;404.1300000;18.197.169
US1.AAPL;D;110926;000000;400.0000000;403.9800000;391.3000000;403.2000000;26.018.975
US1.AAPL;D;110927;000000;408.9000000;409.2500000;398.0600000;399.2600000;21.707.094
US1.AAPL;D;110928;000000;400.1800000;403.7400000;396.5100000;396.9200000;14.624.932
US1.AAPL;D;110929;000000;401.9200000;402.2100000;386.2100000;390.1900000;22.567.551
US1.AAPL;D;110930;000000;387.1750000;388.8900000;381.1900000;381.2000000;18.032.100
US1.AAPL;D;111003;000000;380.3500000;382.6400000;373.1710000;374.3400000;22.435.994
US1.AAPL;D;111004;000000;374.8900000;381.8000000;354.2400000;372.5800000;42.863.605
US1.AAPL;D;111005;000000;367.8800000;379.8200000;360.3000000;378.6200000;27.098.098
US1.AAPL;D;111006;000000;373.3900000;384.7800000;371.8045000;377.3100000;26.834.558
US1.AAPL;D;111007;000000;375.7700000;377.7400000;368.4890000;369.8100000;17.942.958
US1.AAPL;D;111010;000000;379.0900000;388.8100000;378.2100000;388.8100000;14.793.072
US1.AAPL;D;111011;000000;392.5700000;403.1800000;391.5000000;400.2700000;20.787.128
US1.AAPL;D;111012;000000;407.3500000;409.2500000;400.1400000;402.1100000;20.812.026
US1.AAPL;D;111013;000000;405.0200000;408.4300000;402.8500000;408.4200000;13.478.991
US1.AAPL;D;111014;000000;416.8300000;422.0000000;415.2700000;422.0000000;18.667.253
US1.AAPL;D;111017;000000;421.7400000;426.7000000;415.9400000;419.7700000;22.732.947
US1.AAPL;D;111018;000000;421.7600000;424.8067000;415.9900000;421.8800000;23.295.903
US1.AAPL;D;111019;000000;401.3500000;408.4190000;397.8000000;398.8100000;37.294.021
US1.AAPL;D;111020;000000;400.0000000;400.3500000;394.2100000;395.4499000;18.562.312
US1.AAPL;D;111021;000000;398.2000000;399.1400000;390.7500000;393.0400000;21.034.183
US1.AAPL;D;111024;000000;396.0800000;406.5000000;395.4000000;405.7000000;17.218.893
US1.AAPL;D;111025;000000;405.0200000;406.5500000;397.3800000;397.8600000;14.618.025
US1.AAPL;D;111026;000000;401.9600000;402.5500000;393.1510000;400.3200000;14.674.850
US1.AAPL;D;111027;000000;407.6400000;409.0000000;401.8900000;404.4800000;16.194.219
US1.AAPL;D;111028;000000;402.9750000;406.3500000;402.5100000;405.0400000;10.163.977
US1.AAPL;D;111031;000000;402.4000000;409.3300000;401.0500000;404.8000000;12.777.552
US1.AAPL;D;111101;000000;397.3600000;399.5000000;393.2200000;396.6400000;18.143.512
US1.AAPL;D;111102;000000;400.2000000;400.4400000;395.1100000;397.3000000;10.670.313
US1.AAPL;D;111103;000000;399.0700000;403.4000000;395.3600000;403.0500000;14.607.454
US1.AAPL;D;111104;000000;402.0400000;403.4400000;399.1600000;400.2400000;9.961.622
US1.AAPL;D;111107;000000;399.9300000;400.0000000;396.1300000;399.7700000;9.172.587
US1.AAPL;D;111108;000000;402.2500000;408.0000000;401.5600000;406.0100000;13.634.178
US1.AAPL;D;111109;000000;396.8900000;400.8900000;394.2300000;395.3100000;18.425.042
US1.AAPL;D;111110;000000;397.1100000;397.2100000;382.1500000;385.2100000;25.852.066
US1.AAPL;D;111111;000000;386.6700000;388.7000000;380.2600000;384.6700000;22.501.975
US1.AAPL;D;111114;000000;383.7700000;385.2500000;378.2000000;379.2600000;14.528.150
US1.AAPL;D;111115;000000;380.8500000;389.5000000;379.4500000;388.8200000;14.475.129
US1.AAPL;D;111116;000000;389.3150000;391.1400000;384.3200000;384.8900000;11.610.014
US1.AAPL;D;111117;000000;383.9800000;384.5800000;375.5000000;377.4100000;16.401.167
US1.AAPL;D;111118;000000;378.9100000;379.9900000;374.8800000;374.9500000;11.862.004
US1.AAPL;D;111121;000000;370.4000000;371.6800000;365.9100000;369.0100000;15.017.755
US1.AAPL;D;111122;000000;371.0500000;377.9300000;370.9400000;376.5200000;13.468.003
US1.AAPL;D;111123;000000;374.7000000;375.8400000;366.8800000;367.0000000;14.281.689
US1.AAPL;D;111125;000000;368.2800000;371.1500000;363.3200000;364.9000000;8.351.600
US1.AAPL;D;111128;000000;372.3500000;376.7200000;370.3300000;376.0200000;10.953.147
US1.AAPL;D;111129;000000;375.7100000;378.8300000;370.2000000;373.2000000;13.042.050
US1.AAPL;D;111130;000000;381.2800000;382.0000000;378.3000000;381.9600000;12.288.898
US1.AAPL;D;111201;000000;382.4200000;389.0000000;380.7500000;387.8200000;13.007.156
US1.AAPL;D;111202;000000;390.0000000;393.6299000;388.5800000;389.7000000;12.191.976
US1.AAPL;D;111205;000000;393.4900000;396.4100000;390.3880000;393.0070000;11.978.255
US1.AAPL;D;111206;000000;392.5500000;394.6300000;389.3800000;391.0000000;9.740.118
US1.AAPL;D;111207;000000;389.9100000;390.9400000;386.7625000;389.1400000;10.135.006
US1.AAPL;D;111208;000000;391.4700000;395.5000000;390.2300000;390.7300000;12.812.374
US1.AAPL;D;111209;000000;392.7600000;394.0400000;391.0300000;393.6500000;10.106.238
US1.AAPL;D;111212;000000;391.7300000;393.9000000;389.4500000;391.8600000;10.050.427
US1.AAPL;D;111213;000000;393.0000000;395.4000000;387.1000000;388.7900000;11.337.621
US1.AAPL;D;111214;000000;386.9000000;387.3800000;377.6800000;380.0300000;13.672.840
US1.AAPL;D;111215;000000;383.3800000;383.7400000;378.3100000;378.8800000;8.514.085
US1.AAPL;D;111216;000000;380.5200000;384.1500000;379.5700000;380.6900000;12.122.557
US1.AAPL;D;111219;000000;382.4600000;384.8500000;380.4800000;381.8700000;7.504.602
US1.AAPL;D;111220;000000;387.7600000;396.1000000;387.2600000;396.1000000;10.866.709
US1.AAPL;D;111221;000000;396.5700000;397.3000000;392.0100000;396.4400000;8.748.785
US1.AAPL;D;111222;000000;397.0100000;399.1300000;396.1000000;398.4700000;6.623.472
US1.AAPL;D;111223;000000;399.6900000;403.5900000;399.4950000;403.3800000;9.193.052
US1.AAPL;D;111227;000000;403.1000000;409.0900000;403.0200000;406.5700000;8.499.499
US1.AAPL;D;111228;000000;406.9500000;408.2500000;401.3400000;402.7700000;7.737.653
US1.AAPL;D;111229;000000;403.4000000;405.6500000;400.5100000;405.1000000;6.962.351
US1.AAPL;D;111230;000000;403.7300000;406.2800000;403.4900000;404.9900000;5.723.773
US1.AAPL;D;120103;000000;409.3000000;412.5000000;409.0000000;411.1000000;9.472.122
US1.AAPL;D;120104;000000;410.0000000;414.6800000;409.2800000;413.4400000;8.738.020
US1.AAPL;D;120105;000000;414.9400000;418.5500000;412.6700000;417.9600000;9.169.840
US1.AAPL;D;120106;000000;419.7700000;422.7500000;419.2200000;422.4500000;10.731.749
US1.AAPL;D;120109;000000;425.6500000;427.7500000;421.3500000;421.7300000;12.859.158
US1.AAPL;D;120110;000000;425.9200000;426.0000000;421.5000000;423.2300000;8.643.436
US1.AAPL;D;120111;000000;422.6800000;422.8500000;419.3100000;422.5500000;7.198.972
US1.AAPL;D;120112;000000;422.4900000;422.9000000;418.7500000;421.3220000;6.987.860
US1.AAPL;D;120113;000000;419.7000000;420.4500000;418.6600000;419.9550000;7.285.581
US1.AAPL;D;120117;000000;424.2000000;425.9900000;422.9600000;424.7000000;7.968.426
US1.AAPL;D;120118;000000;426.9100000;429.4700000;426.3000000;429.0900000;9.119.385
US1.AAPL;D;120119;000000;430.1500000;431.3690000;426.5100000;427.6300000;8.364.182
US1.AAPL;D;120120;000000;427.2000000;427.5000000;419.7500000;420.2600000;13.855.538
US1.AAPL;D;120123;000000;422.7000000;428.4500000;422.3000000;427.3600000;10.034.825
US1.AAPL;D;120124;000000;425.1100000;425.1100000;419.5500000;420.5030000;12.491.491
US1.AAPL;D;120125;000000;454.2600000;454.4500000;443.7300000;446.5800000;30.638.064
US1.AAPL;D;120126;000000;448.3600000;448.7900000;443.1400000;444.5600000;10.914.918
US1.AAPL;D;120127;000000;444.3400000;448.4800000;443.7700000;447.4700000;9.386.112
US1.AAPL;D;120130;000000;445.7000000;453.9000000;445.3900000;453.0100000;12.412.349
US1.AAPL;D;120131;000000;455.6700000;458.2400000;453.0700000;456.4800000;12.696.063
US1.AAPL;D;120201;000000;458.5000000;458.9900000;455.5500000;456.1900000;8.957.105
US1.AAPL;D;120202;000000;455.9000000;457.1700000;453.9800000;455.0500000;6.176.774
US1.AAPL;D;120203;000000;457.2100000;460.0000000;455.5600000;459.5600000;9.252.553
US1.AAPL;D;120206;000000;458.2200000;464.9800000;458.2010000;463.8600000;8.447.539
US1.AAPL;D;120207;000000;465.4700000;469.7500000;464.5810000;468.8100000;10.840.889
US1.AAPL;D;120208;000000;470.5000000;476.7900000;469.7000000;476.6700000;13.869.476
US1.AAPL;D;120209;000000;480.8500000;496.7500000;480.5500000;493.1600000;30.175.942
US1.AAPL;D;120210;000000;491.1800000;497.6200000;488.5500000;493.6900000;21.467.274
US1.AAPL;D;120213;000000;499.7200000;503.8300000;497.0900000;502.5800000;16.835.313
US1.AAPL;D;120214;000000;504.5400000;509.5600000;502.0000000;509.4150000;14.754.473
US1.AAPL;D;120215;000000;514.4300000;526.2900000;496.8900000;497.5700000;51.979.531
US1.AAPL;D;120216;000000;491.5100000;504.8900000;486.6300000;502.5000000;31.855.376
US1.AAPL;D;120217;000000;503.1200000;507.7700000;500.3000000;502.1000000;17.735.748
US1.AAPL;D;120221;000000;506.8800000;514.8500000;504.1200000;514.5600000;20.032.573
US1.AAPL;D;120222;000000;513.0800000;515.4900000;509.0700000;513.0400000;16.015.382
US1.AAPL;D;120223;000000;515.1500000;517.8296000;509.5000000;516.3110000;19.367.216
US1.AAPL;D;120224;000000;519.7800000;522.9000000;518.6400000;522.3600000;13.754.094
US1.AAPL;D;120227;000000;521.3100000;528.5000000;516.2800000;525.8000000;18.882.440
US1.AAPL;D;120228;000000;527.9600000;535.3800000;525.8500000;535.3100000;20.230.102
US1.AAPL;D;120229;000000;541.5600000;547.6100000;535.7000000;542.3800000;31.693.859
US1.AAPL;D;120301;000000;548.2000000;548.2100000;538.7700000;544.2700000;23.224.665
US1.AAPL;D;120302;000000;544.2400000;546.8000000;542.5200000;545.0500000;14.536.808
US1.AAPL;D;120305;000000;545.5100000;547.4800000;526.0000000;533.3600000;28.269.272
US1.AAPL;D;120306;000000;523.9600000;533.6900000;516.2210000;530.2500000;27.518.964
US1.AAPL;D;120307;000000;536.7900000;537.7800000;523.3000000;530.6300000;27.089.177
US1.AAPL;D;120308;000000;534.6900000;542.9900000;532.1200000;541.7500000;17.431.380
US1.AAPL;D;120309;000000;544.2100000;547.7400000;543.1100000;545.0200000;13.879.959
US1.AAPL;D;120312;000000;548.9900000;552.0000000;547.0000000;552.0000000;13.261.872
US1.AAPL;D;120313;000000;557.7400000;568.1800000;555.7500000;568.0800000;23.382.732
US1.AAPL;D;120314;000000;578.1100000;594.7200000;575.4000000;589.5800000;47.890.086
US1.AAPL;D;120315;000000;599.4900000;600.0100000;578.5500000;585.4000000;39.147.681
US1.AAPL;D;120316;000000;584.7200000;589.2000000;578.0000000;585.5700000;23.985.329
US1.AAPL;D;120319;000000;598.3800000;601.7700000;589.0500000;601.2200000;28.507.922
US1.AAPL;D;120320;000000;599.5000000;606.9000000;582.0000000;605.9600000;26.425.653
US1.AAPL;D;120321;000000;603.0000000;609.6500000;601.4100000;602.5000000;20.732.221
US1.AAPL;D;120322;000000;597.9900000;604.5000000;595.5300000;599.4000000;21.104.043
US1.AAPL;D;120323;000000;600.4600000;601.8000000;594.4010000;596.2000000;14.440.585
US1.AAPL;D;120326;000000;599.7900000;607.1500000;595.2600000;606.8800000;19.810.261
US1.AAPL;D;120327;000000;606.1800000;616.2800000;606.0600000;614.5700000;20.575.428
US1.AAPL;D;120328;000000;618.3800000;621.4500000;610.3100000;617.6100000;21.939.685
US1.AAPL;D;120329;000000;612.9000000;616.5600000;607.2300000;609.8600000;20.427.456
US1.AAPL;D;120330;000000;608.7700000;610.5600000;597.9400000;599.4700000;24.418.169
US1.AAPL;D;120402;000000;601.8300000;618.7700000;600.3800000;618.6800000;20.218.585
US1.AAPL;D;120403;000000;627.3300000;632.2100000;622.5100000;629.3120000;28.227.899
US1.AAPL;D;120404;000000;624.4700000;625.8600000;618.6000000;624.0900000;19.494.088
US1.AAPL;D;120405;000000;627.0500000;634.6600000;623.4000000;633.6700000;21.523.850
US1.AAPL;D;120409;000000;626.1300000;639.8400000;625.3000000;636.2400000;20.376.882
US1.AAPL;D;120410;000000;639.9600000;644.0000000;626.0000000;628.7500000;30.407.452
US1.AAPL;D;120411;000000;636.2000000;636.8700000;623.3422000;626.1100000;22.061.079
US1.AAPL;D;120412;000000;625.0000000;631.3300000;620.5000000;622.5500000;21.074.068
US1.AAPL;D;120413;000000;624.2300000;624.7000000;603.5100000;605.1900000;27.774.704
US1.AAPL;D;120416;000000;610.0600000;610.2800000;578.2500000;580.6500000;35.800.511
US1.AAPL;D;120417;000000;578.9400000;610.0000000;571.9100000;609.3000000;34.761.123
US1.AAPL;D;120418;000000;613.7000000;620.2500000;602.7100000;608.2400000;32.331.490
US1.AAPL;D;120419;000000;600.0100000;604.7320000;584.5200000;587.9500000;28.413.202
US1.AAPL;D;120420;000000;591.7000000;594.6200000;570.4200000;572.4050000;34.045.054
US1.AAPL;D;120423;000000;570.6100000;576.6700000;556.6200000;572.0000000;32.530.819
US1.AAPL;D;120424;000000;562.7500000;567.6900000;555.0000000;560.3900000;29.582.343
US1.AAPL;D;120425;000000;615.6350000;618.0000000;606.3200000;609.8400000;28.918.742
US1.AAPL;D;120426;000000;614.2700000;614.6900000;602.1300000;607.7200000;17.656.731
US1.AAPL;D;120427;000000;605.0700000;606.1800000;600.5000000;603.0000000;13.847.105
US1.AAPL;D;120430;000000;597.8000000;598.4000000;583.0000000;584.0500000;16.743.367
US1.AAPL;D;120501;000000;584.7500000;596.7600000;581.2300000;582.1600000;20.907.561
US1.AAPL;D;120502;000000;580.2400000;587.3999000;578.8600000;586.0000000;14.344.727
US1.AAPL;D;120503;000000;590.5000000;591.4000000;580.3000000;581.7420000;12.762.856
US1.AAPL;D;120504;000000;577.0800000;578.3600000;565.1700000;565.2800000;18.048.175
US1.AAPL;D;120507;000000;561.8000000;572.7700000;561.2300000;569.6400000;15.763.073
US1.AAPL;D;120508;000000;569.9500000;571.5000000;558.7300000;568.0700000;16.817.813
US1.AAPL;D;120509;000000;563.7300000;573.9778000;560.8500000;569.2500000;16.296.778
US1.AAPL;D;120510;000000;574.9900000;575.8800000;568.4410000;570.4800000;11.060.114
US1.AAPL;D;120511;000000;565.1100000;574.4700000;564.3500000;566.7100000;13.262.230
US1.AAPL;D;120514;000000;562.5600000;567.5100000;557.6000000;558.0900000;11.938.016
US1.AAPL;D;120515;000000;561.4500000;563.2200000;551.7500000;553.0900000;15.133.231
US1.AAPL;D;120516;000000;554.0500000;556.8900000;541.0400000;546.0700000;19.188.551
US1.AAPL;D;120517;000000;545.3100000;547.5000000;530.1200000;530.1200000;24.612.726
US1.AAPL;D;120518;000000;533.9500000;543.4100000;522.1800000;530.2500000;24.030.541
US1.AAPL;D;120521;000000;534.6000000;561.5400000;534.0500000;561.3000000;21.282.971
US1.AAPL;D;120522;000000;569.8700000;573.8800000;552.5800000;556.9100000;23.431.506
US1.AAPL;D;120523;000000;557.4500000;572.8000000;553.2300000;570.3100000;19.621.349
US1.AAPL;D;120524;000000;575.8700000;576.5000000;561.2300000;565.2500000;16.747.191
US1.AAPL;D;120525;000000;564.6000000;565.8500000;558.4720000;562.2900000;11.177.803
US1.AAPL;D;120529;000000;570.8300000;574.0000000;565.3100000;572.2600000;12.935.123
US1.AAPL;D;120530;000000;569.2000000;579.9900000;566.5600000;579.0100000;18.282.758
US1.AAPL;D;120531;000000;580.7200000;581.5000000;571.4600000;577.5500000;16.093.908
US1.AAPL;D;120601;000000;569.0000000;572.6500000;560.5200000;561.0600000;17.213.321
US1.AAPL;D;120604;000000;561.5000000;565.8000000;548.5000000;564.2900000;19.177.220
US1.AAPL;D;120605;000000;561.2700000;566.4700000;558.3300000;562.6800000;13.347.720
US1.AAPL;D;120606;000000;567.9000000;573.8500000;565.5000000;571.7300000;13.510.186
US1.AAPL;D;120607;000000;577.2900000;577.3200000;570.5000000;571.7400000;12.766.233
US1.AAPL;D;120608;000000;571.6000000;580.5840000;569.0000000;580.2700000;11.478.117
US1.AAPL;D;120611;000000;587.5600000;588.5000000;570.6300000;571.5000000;19.970.019
US1.AAPL;D;120612;000000;574.5000000;576.6200000;566.7000000;576.1500000;14.709.868
US1.AAPL;D;120613;000000;574.7600000;578.4800000;570.3800000;572.1500000;9.611.553
US1.AAPL;D;120614;000000;571.2500000;573.5000000;567.2600000;571.5100000;11.750.241
US1.AAPL;D;120615;000000;570.8200000;574.6200000;569.5500000;574.1300000;9.074.736
US1.AAPL;D;120618;000000;570.9600000;587.8900000;570.3700000;585.8100000;14.997.135
US1.AAPL;D;120619;000000;583.4000000;590.0000000;583.1000000;587.3400000;12.276.738
US1.AAPL;D;120620;000000;588.2100000;589.2500000;580.8000000;585.6560000;12.034.112
US1.AAPL;D;120621;000000;585.4400000;588.2200000;577.4400000;577.6000000;11.047.904
US1.AAPL;D;120622;000000;578.9200000;582.1900000;575.4200000;582.0000000;8.882.933
US1.AAPL;D;120625;000000;577.3500000;579.8000000;570.3700000;570.7500000;10.279.170
US1.AAPL;D;120626;000000;571.5100000;574.4900000;567.3300000;572.0600000;9.280.920
US1.AAPL;D;120627;000000;575.0000000;576.7400000;571.9200000;574.4510000;6.810.019
US1.AAPL;D;120628;000000;571.6700000;574.0000000;565.6100000;568.7600000;9.520.929
US1.AAPL;D;120629;000000;578.0000000;584.0000000;574.2500000;584.0000000;13.513.763
US1.AAPL;D;120702;000000;584.6500000;593.4700000;583.6000000;592.7100000;13.697.038
US1.AAPL;D;120703;000000;594.8800000;600.0000000;594.0000000;599.4500000;8.409.243
US1.AAPL;D;120705;000000;600.5600000;614.3400000;599.6500000;609.9432000;16.344.115
US1.AAPL;D;120706;000000;607.0900000;608.4400000;601.5800000;606.2199000;14.256.572
US1.AAPL;D;120709;000000;605.3100000;613.9000000;604.1100000;613.8900000;12.746.136
US1.AAPL;D;120710;000000;617.9300000;619.8700000;605.3100000;608.1500000;17.190.539
US1.AAPL;D;120711;000000;606.1200000;607.6600000;597.2200000;604.4300000;14.116.693
US1.AAPL;D;120712;000000;600.2400000;603.4700000;592.6800000;598.8472000;14.693.949
US1.AAPL;D;120713;000000;602.9500000;607.1900000;600.0000000;604.8000000;10.378.003
US1.AAPL;D;120716;000000;605.2200000;611.6200000;605.0200000;606.9500000;10.353.659
US1.AAPL;D;120717;000000;610.7900000;611.5000000;603.1500000;606.9100000;10.077.441
US1.AAPL;D;120718;000000;606.7600000;608.3400000;603.5600000;606.1600000;8.371.051
US1.AAPL;D;120719;000000;611.3200000;615.3500000;606.0000000;614.4200000;14.688.407
US1.AAPL;D;120720;000000;613.1500000;614.4400000;603.8000000;603.8000000;12.585.376
US1.AAPL;D;120723;000000;594.4000000;605.9000000;587.7100000;603.8400000;16.579.057
US1.AAPL;D;120724;000000;607.3300000;609.6800000;598.5100000;601.2800000;14.512.022
US1.AAPL;D;120725;000000;574.8200000;580.8000000;570.0000000;574.9700000;29.146.500
US1.AAPL;D;120726;000000;579.7500000;580.4000000;570.3600000;574.6600000;13.254.528
US1.AAPL;D;120727;000000;575.0100000;585.8300000;571.5900000;585.2800000;13.259.195
US1.AAPL;D;120730;000000;590.8800000;599.4400000;587.8200000;594.9600000;12.791.068
US1.AAPL;D;120731;000000;603.0300000;611.7000000;602.7200000;610.7600000;15.392.947
US1.AAPL;D;120801;000000;615.9050000;616.4000000;603.0000000;606.8400000;12.823.571
US1.AAPL;D;120802;000000;602.8400000;610.6900000;600.2500000;607.7500000;10.627.588
US1.AAPL;D;120803;000000;613.6300000;617.9800000;611.5600000;615.6500000;11.536.220
US1.AAPL;D;120806;000000;617.1500000;624.8680000;615.2600000;622.4830000;10.075.919
